,prediction,time
623,0.0,2023-06-28 23:00:00
624,0.0,2023-06-29 00:00:00
625,10.389596799612043,2023-06-29 01:00:00
626,82.11850155472756,2023-06-29 02:00:00
627,249.69026695251463,2023-06-29 03:00:00
628,400.1760850906372,2023-06-29 04:00:00
629,811.8618509674072,2023-06-29 05:00:00
630,872.0888014221191,2023-06-29 06:00:00
631,1289.5783947753907,2023-06-29 07:00:00
632,1098.6117993164062,2023-06-29 08:00:00
633,1455.4012072753906,2023-06-29 09:00:00
634,1722.0961776733398,2023-06-29 10:00:00
635,1377.67299407959,2023-06-29 11:00:00
636,1263.0838101196289,2023-06-29 12:00:00
637,1320.3542043304444,2023-06-29 13:00:00
638,1125.663010406494,2023-06-29 14:00:00
639,1116.519799041748,2023-06-29 15:00:00
640,669.4860521697998,2023-06-29 16:00:00
641,442.0292329406738,2023-06-29 17:00:00
642,182.281987285614,2023-06-29 18:00:00
643,116.53182879924776,2023-06-29 19:00:00
644,24.880025716423987,2023-06-29 20:00:00
645,0.0,2023-06-29 21:00:00
646,0.0,2023-06-29 22:00:00
647,0.0,2023-06-29 23:00:00
648,0.0,2023-06-30 00:00:00
649,0.0,2023-06-30 01:00:00
650,31.69624071478844,2023-06-30 02:00:00
651,111.67417510032654,2023-06-30 03:00:00
652,186.1668723487854,2023-06-30 04:00:00
653,287.3177964782715,2023-06-30 05:00:00
654,449.4116017150879,2023-06-30 06:00:00
655,670.7602007293701,2023-06-30 07:00:00
656,636.5766011047364,2023-06-30 08:00:00
657,657.3886060333252,2023-06-30 09:00:00
658,903.4761933898926,2023-06-30 10:00:00
659,741.8686010742188,2023-06-30 11:00:00
660,941.930005493164,2023-06-30 12:00:00
661,998.4963975524902,2023-06-30 13:00:00
662,1105.9245895385743,2023-06-30 14:00:00
663,777.4690028762817,2023-06-30 15:00:00
664,677.7759992218017,2023-06-30 16:00:00
665,513.7649243164062,2023-06-30 17:00:00
666,184.67742630004884,2023-06-30 18:00:00
667,167.51305936813355,2023-06-30 19:00:00
668,29.715311181545257,2023-06-30 20:00:00
669,0.0,2023-06-30 21:00:00
670,0.0,2023-06-30 22:00:00
671,0.0,2023-06-30 23:00:00
672,0.0,2023-07-02 00:00:00
673,16.724082401096823,2023-07-02 01:00:00
674,122.88425146579742,2023-07-02 02:00:00
675,296.9296036529541,2023-07-02 03:00:00
676,745.7994811630249,2023-07-02 04:00:00
677,1471.1466003417968,2023-07-02 05:00:00
678,2414.2910148620604,2023-07-02 06:00:00
679,3477.986622314453,2023-07-02 07:00:00
680,3230.22921875,2023-07-02 08:00:00
681,3357.430986328125,2023-07-02 09:00:00
682,3938.7039685058594,2023-07-02 10:00:00
683,3762.77654296875,2023-07-02 11:00:00
684,3164.8143981933595,2023-07-02 12:00:00
685,3129.764011230469,2023-07-02 13:00:00
686,2835.646000366211,2023-07-02 14:00:00
687,1810.3249989318847,2023-07-02 15:00:00
688,1316.136795501709,2023-07-02 16:00:00
689,1038.164602432251,2023-07-02 17:00:00
690,767.6764760589599,2023-07-02 18:00:00
691,330.6477543592453,2023-07-02 19:00:00
692,119.5528459712863,2023-07-02 20:00:00
693,9.493770064413548,2023-07-02 21:00:00
694,0.0,2023-07-02 22:00:00
695,0.0,2023-07-02 23:00:00
696,0.0,2023-07-03 00:00:00
697,6.908726674806676,2023-07-03 01:00:00
698,81.65919209986924,2023-07-03 02:00:00
699,215.56281390190125,2023-07-03 03:00:00
700,312.5532643890381,2023-07-03 04:00:00
701,403.05571619033816,2023-07-03 05:00:00
702,644.3096009063721,2023-07-03 06:00:00
703,966.748200531006,2023-07-03 07:00:00
704,1526.4347882270813,2023-07-03 08:00:00
705,2419.49618850708,2023-07-03 09:00:00
706,2800.298594970703,2023-07-03 10:00:00
707,2979.057420654297,2023-07-03 11:00:00
708,3204.192237548828,2023-07-03 12:00:00
709,2866.793599853516,2023-07-03 13:00:00
710,1778.0443864440915,2023-07-03 14:00:00
711,1137.369201889038,2023-07-03 15:00:00
712,822.8747972869874,2023-07-03 16:00:00
713,420.8866230773926,2023-07-03 17:00:00
714,382.0846086883545,2023-07-03 18:00:00
715,238.7697807312012,2023-07-03 19:00:00
716,99.27329992026092,2023-07-03 20:00:00
717,0.0,2023-07-03 21:00:00
718,0.0,2023-07-03 22:00:00
719,0.0,2023-07-03 23:00:00
720,0.0,2023-05-01 00:00:00
721,0.0,2023-05-01 01:00:00
722,0.0,2023-05-01 02:00:00
723,9.2276125395298,2023-05-01 03:00:00
724,64.64912480831146,2023-05-01 04:00:00
725,144.41410105705262,2023-05-01 05:00:00
726,256.7480017471313,2023-05-01 06:00:00
727,447.9199047088623,2023-05-01 07:00:00
728,526.0312783288956,2023-05-01 08:00:00
729,510.896159248352,2023-05-01 09:00:00
730,514.1401812458039,2023-05-01 10:00:00
731,510.1717272663116,2023-05-01 11:00:00
732,395.3457545804977,2023-05-01 12:00:00
733,446.5585004615784,2023-05-01 13:00:00
734,387.6591218757629,2023-05-01 14:00:00
735,232.83490417480468,2023-05-01 15:00:00
736,159.0145395374298,2023-05-01 16:00:00
737,100.2044037437439,2023-05-01 17:00:00
738,43.2000315362215,2023-05-01 18:00:00
739,0.0,2023-05-01 19:00:00
740,0.0,2023-05-01 20:00:00
741,0.0,2023-05-01 21:00:00
742,0.0,2023-05-01 22:00:00
743,0.0,2023-05-01 23:00:00
744,0.0,2023-05-06 00:00:00
745,0.0,2023-05-06 01:00:00
746,0.0,2023-05-06 02:00:00
747,14.398902130126952,2023-05-06 03:00:00
748,79.10012882709503,2023-05-06 04:00:00
749,217.0700861167908,2023-05-06 05:00:00
750,240.7520097064972,2023-05-06 06:00:00
751,434.01171897888185,2023-05-06 07:00:00
752,538.3567823457718,2023-05-06 08:00:00
753,699.6192553710938,2023-05-06 09:00:00
754,740.6395504760742,2023-05-06 10:00:00
755,726.8976968383789,2023-05-06 11:00:00
756,622.6549491882324,2023-05-06 12:00:00
757,568.3948998260498,2023-05-06 13:00:00
758,441.5835248184204,2023-05-06 14:00:00
759,371.11605743408205,2023-05-06 15:00:00
760,270.7012921142578,2023-05-06 16:00:00
761,129.97833829402924,2023-05-06 17:00:00
762,53.4714643573761,2023-05-06 18:00:00
763,10.753470723032953,2023-05-06 19:00:00
764,0.0,2023-05-06 20:00:00
765,0.0,2023-05-06 21:00:00
766,0.0,2023-05-06 22:00:00
767,0.0,2023-05-06 23:00:00
768,0.0,2023-05-14 00:00:00
769,0.0,2023-05-14 01:00:00
770,0.0,2023-05-14 02:00:00
771,32.43448315143585,2023-05-14 03:00:00
772,121.68270561218262,2023-05-14 04:00:00
773,240.1963693237305,2023-05-14 05:00:00
774,491.5535015869141,2023-05-14 06:00:00
775,657.7352445983887,2023-05-14 07:00:00
776,684.5744116210938,2023-05-14 08:00:00
777,745.2891452026367,2023-05-14 09:00:00
778,922.212924194336,2023-05-14 10:00:00
779,768.6319860839844,2023-05-14 11:00:00
780,793.8776512145996,2023-05-14 12:00:00
781,673.8766499328614,2023-05-14 13:00:00
782,554.8395883178711,2023-05-14 14:00:00
783,431.6325018310547,2023-05-14 15:00:00
784,231.77972356796263,2023-05-14 16:00:00
785,120.88812648773194,2023-05-14 17:00:00
786,62.38684034347534,2023-05-14 18:00:00
787,16.440301632881166,2023-05-14 19:00:00
788,0.0,2023-05-14 20:00:00
789,0.0,2023-05-14 21:00:00
790,0.0,2023-05-14 22:00:00
791,0.0,2023-05-14 23:00:00
792,0.0,2023-05-18 00:00:00
793,0.0,2023-05-18 01:00:00
794,0.0,2023-05-18 02:00:00
795,25.959250807762142,2023-05-18 03:00:00
796,87.12972454547882,2023-05-18 04:00:00
797,185.03879821777343,2023-05-18 05:00:00
798,351.5898445892334,2023-05-18 06:00:00
799,557.7356225204468,2023-05-18 07:00:00
800,578.057359008789,2023-05-18 08:00:00
801,530.2596087646484,2023-05-18 09:00:00
802,696.8323182678223,2023-05-18 10:00:00
803,735.1323065948486,2023-05-18 11:00:00
804,714.2110350036621,2023-05-18 12:00:00
805,626.2300187683105,2023-05-18 13:00:00
806,538.107809677124,2023-05-18 14:00:00
807,491.8930902099609,2023-05-18 15:00:00
808,333.80905862808225,2023-05-18 16:00:00
809,155.25111557483672,2023-05-18 17:00:00
810,68.1842423248291,2023-05-18 18:00:00
811,22.98876960873604,2023-05-18 19:00:00
812,0.0,2023-05-18 20:00:00
813,0.0,2023-05-18 21:00:00
814,0.0,2023-05-18 22:00:00
815,0.0,2023-05-18 23:00:00
816,0.0,2023-05-20 00:00:00
817,0.0,2023-05-20 01:00:00
818,7.935954204276204,2023-05-20 02:00:00
819,53.71847535610199,2023-05-20 03:00:00
820,98.24714245796204,2023-05-20 04:00:00
821,219.9196886444092,2023-05-20 05:00:00
822,343.4861770629883,2023-05-20 06:00:00
823,572.7314970397949,2023-05-20 07:00:00
824,632.8742378234863,2023-05-20 08:00:00
825,632.1380177307129,2023-05-20 09:00:00
826,720.5728601074219,2023-05-20 10:00:00
827,845.577904510498,2023-05-20 11:00:00
828,860.8975367736816,2023-05-20 12:00:00
829,569.2897409057617,2023-05-20 13:00:00
830,548.3371063232422,2023-05-20 14:00:00
831,439.5967123413086,2023-05-20 15:00:00
832,334.1568030548096,2023-05-20 16:00:00
833,175.26458415985107,2023-05-20 17:00:00
834,86.43330142974854,2023-05-20 18:00:00
835,30.018505658507348,2023-05-20 19:00:00
836,0.0,2023-05-20 20:00:00
837,0.0,2023-05-20 21:00:00
838,0.0,2023-05-20 22:00:00
839,0.0,2023-05-20 23:00:00
840,0.0,2023-05-21 00:00:00
841,0.0,2023-05-21 01:00:00
842,9.026090545803308,2023-05-21 02:00:00
843,56.281510939598085,2023-05-21 03:00:00
844,120.00444480895996,2023-05-21 04:00:00
845,265.9290453052521,2023-05-21 05:00:00
846,441.5044509887695,2023-05-21 06:00:00
847,595.5693637084961,2023-05-21 07:00:00
848,595.1258351135253,2023-05-21 08:00:00
849,655.868226776123,2023-05-21 09:00:00
850,704.586750869751,2023-05-21 10:00:00
851,637.1113291931152,2023-05-21 11:00:00
852,683.5893571472168,2023-05-21 12:00:00
853,626.1803672790527,2023-05-21 13:00:00
854,545.3848634338378,2023-05-21 14:00:00
855,436.6367470550537,2023-05-21 15:00:00
856,297.9114643287659,2023-05-21 16:00:00
857,177.9627363586426,2023-05-21 17:00:00
858,83.47352933883667,2023-05-21 18:00:00
859,27.46022797703743,2023-05-21 19:00:00
860,0.0,2023-05-21 20:00:00
861,0.0,2023-05-21 21:00:00
862,0.0,2023-05-21 22:00:00
863,0.0,2023-05-21 23:00:00
864,0.0,2023-05-22 00:00:00
865,0.0,2023-05-22 01:00:00
866,13.452312503457067,2023-05-22 02:00:00
867,58.04455806732178,2023-05-22 03:00:00
868,191.61765809059145,2023-05-22 04:00:00
869,375.1607678222656,2023-05-22 05:00:00
870,573.9221391296387,2023-05-22 06:00:00
871,734.0198767089844,2023-05-22 07:00:00
872,851.9752107238769,2023-05-22 08:00:00
873,873.1920361328125,2023-05-22 09:00:00
874,919.8334088134766,2023-05-22 10:00:00
875,941.6825805664064,2023-05-22 11:00:00
876,840.1771038818359,2023-05-22 12:00:00
877,745.5526019287109,2023-05-22 13:00:00
878,639.9698289489746,2023-05-22 14:00:00
879,504.99893280029295,2023-05-22 15:00:00
880,358.9321535491943,2023-05-22 16:00:00
881,215.3782285690308,2023-05-22 17:00:00
882,100.55440099716186,2023-05-22 18:00:00
883,38.5596217751503,2023-05-22 19:00:00
884,0.0,2023-05-22 20:00:00
885,0.0,2023-05-22 21:00:00
886,0.0,2023-05-22 22:00:00
887,0.0,2023-05-22 23:00:00
888,0.0,2023-05-23 00:00:00
889,0.0,2023-05-23 01:00:00
890,0.0,2023-05-23 02:00:00
891,25.698748151659967,2023-05-23 03:00:00
892,54.89348086297512,2023-05-23 04:00:00
893,79.19563511073589,2023-05-23 05:00:00
894,126.27891748428344,2023-05-23 06:00:00
895,167.1160185813904,2023-05-23 07:00:00
896,193.9974900817871,2023-05-23 08:00:00
897,221.6635874557495,2023-05-23 09:00:00
898,260.92396461486817,2023-05-23 10:00:00
899,391.0975442504883,2023-05-23 11:00:00
900,477.4600854492188,2023-05-23 12:00:00
901,490.998372001648,2023-05-23 13:00:00
902,416.7247752380371,2023-05-23 14:00:00
903,443.4785829925537,2023-05-23 15:00:00
904,280.90901174545286,2023-05-23 16:00:00
905,148.41513179779054,2023-05-23 17:00:00
906,71.38436374425888,2023-05-23 18:00:00
907,33.11138798058033,2023-05-23 19:00:00
908,0.0,2023-05-23 20:00:00
909,0.0,2023-05-23 21:00:00
910,0.0,2023-05-23 22:00:00
911,0.0,2023-05-23 23:00:00
912,0.0,2023-05-25 00:00:00
913,0.0,2023-05-25 01:00:00
914,19.73126418173313,2023-05-25 02:00:00
915,49.35625208854675,2023-05-25 03:00:00
916,99.33151876091956,2023-05-25 04:00:00
917,236.63377988815307,2023-05-25 05:00:00
918,343.77627964019774,2023-05-25 06:00:00
919,423.184430513382,2023-05-25 07:00:00
920,492.8174454402924,2023-05-25 08:00:00
921,444.0074123811722,2023-05-25 09:00:00
922,514.5157072734833,2023-05-25 10:00:00
923,586.4664234161377,2023-05-25 11:00:00
924,542.2960300445557,2023-05-25 12:00:00
925,552.0399485778809,2023-05-25 13:00:00
926,495.2912529563904,2023-05-25 14:00:00
927,330.05628099441526,2023-05-25 15:00:00
928,196.69459846138955,2023-05-25 16:00:00
929,118.91960544109344,2023-05-25 17:00:00
930,64.52035744905471,2023-05-25 18:00:00
931,16.95284122645855,2023-05-25 19:00:00
932,0.0,2023-05-25 20:00:00
933,0.0,2023-05-25 21:00:00
934,0.0,2023-05-25 22:00:00
935,0.0,2023-05-25 23:00:00
936,0.0,2023-05-27 00:00:00
937,0.0,2023-05-27 01:00:00
938,0.0,2023-05-27 02:00:00
939,30.072058218717576,2023-05-27 03:00:00
940,57.69637237071991,2023-05-27 04:00:00
941,106.7693701839447,2023-05-27 05:00:00
942,202.4809139060974,2023-05-27 06:00:00
943,344.7119814300537,2023-05-27 07:00:00
944,567.2209592437744,2023-05-27 08:00:00
945,548.2412306976319,2023-05-27 09:00:00
946,495.1332155609131,2023-05-27 10:00:00
947,487.7100631713867,2023-05-27 11:00:00
948,395.69065773010254,2023-05-27 12:00:00
949,275.91016065597535,2023-05-27 13:00:00
950,251.9720175361633,2023-05-27 14:00:00
951,209.5743886566162,2023-05-27 15:00:00
952,151.44521396636964,2023-05-27 16:00:00
953,85.65640440344811,2023-05-27 17:00:00
954,68.50177874088287,2023-05-27 18:00:00
955,39.223103475868704,2023-05-27 19:00:00
956,0.0,2023-05-27 20:00:00
957,0.0,2023-05-27 21:00:00
958,0.0,2023-05-27 22:00:00
959,0.0,2023-05-27 23:00:00
960,0.0,2023-05-28 00:00:00
961,0.0,2023-05-28 01:00:00
962,0.0,2023-05-28 02:00:00
963,23.81380607843399,2023-05-28 03:00:00
964,75.85895800113678,2023-05-28 04:00:00
965,240.9401816368103,2023-05-28 05:00:00
966,385.6584419631958,2023-05-28 06:00:00
967,442.9472919464112,2023-05-28 07:00:00
968,505.23956924915313,2023-05-28 08:00:00
969,343.8133926868439,2023-05-28 09:00:00
970,352.48494327545166,2023-05-28 10:00:00
971,417.4780241394043,2023-05-28 11:00:00
972,464.7464846038818,2023-05-28 12:00:00
973,384.6911340332031,2023-05-28 13:00:00
974,330.1087797164917,2023-05-28 14:00:00
975,413.36697241783145,2023-05-28 15:00:00
976,338.3773262405396,2023-05-28 16:00:00
977,200.5051654624939,2023-05-28 17:00:00
978,117.65834827423096,2023-05-28 18:00:00
979,44.0590330517292,2023-05-28 19:00:00
980,0.0,2023-05-28 20:00:00
981,0.0,2023-05-28 21:00:00
982,0.0,2023-05-28 22:00:00
983,0.0,2023-05-28 23:00:00
984,0.0,2023-05-30 00:00:00
985,14.5621251475811,2023-05-30 01:00:00
986,29.58974450349808,2023-05-30 02:00:00
987,65.62789808481932,2023-05-30 03:00:00
988,144.79982732594013,2023-05-30 04:00:00
989,220.4971360683441,2023-05-30 05:00:00
990,369.8919166529178,2023-05-30 06:00:00
991,348.37834194183347,2023-05-30 07:00:00
992,394.4043144226074,2023-05-30 08:00:00
993,450.515654296875,2023-05-30 09:00:00
994,459.63215675354,2023-05-30 10:00:00
995,433.5842330932617,2023-05-30 11:00:00
996,416.7416794586181,2023-05-30 12:00:00
997,326.66421937942505,2023-05-30 13:00:00
998,299.82955141067504,2023-05-30 14:00:00
999,295.8235749435425,2023-05-30 15:00:00
1000,172.53857326507568,2023-05-30 16:00:00
1001,152.1601843357086,2023-05-30 17:00:00
1002,71.1966229981184,2023-05-30 18:00:00
1003,20.53767214268446,2023-05-30 19:00:00
1004,6.443340525329113,2023-05-30 20:00:00
1005,0.0,2023-05-30 21:00:00
1006,0.0,2023-05-30 22:00:00
1007,0.0,2023-05-30 23:00:00
1008,0.0,2023-06-01 00:00:00
1009,20.827077677249907,2023-06-01 01:00:00
1010,28.136713840961452,2023-06-01 02:00:00
1011,61.86001620411873,2023-06-01 03:00:00
1012,134.20489176750183,2023-06-01 04:00:00
1013,179.74425307273864,2023-06-01 05:00:00
1014,386.0591542053223,2023-06-01 06:00:00
1015,344.7292808115482,2023-06-01 07:00:00
1016,367.5691763305664,2023-06-01 08:00:00
1017,457.6432928466797,2023-06-01 09:00:00
1018,462.62186193466187,2023-06-01 10:00:00
1019,401.6091850280762,2023-06-01 11:00:00
1020,456.4169133758545,2023-06-01 12:00:00
1021,356.7230485534668,2023-06-01 13:00:00
1022,316.4275747680664,2023-06-01 14:00:00
1023,249.41200996398925,2023-06-01 15:00:00
1024,218.75364980340004,2023-06-01 16:00:00
1025,166.11140825271607,2023-06-01 17:00:00
1026,92.26382294654846,2023-06-01 18:00:00
1027,38.26750218868256,2023-06-01 19:00:00
1028,7.286919029951096,2023-06-01 20:00:00
1029,0.0,2023-06-01 21:00:00
1030,0.0,2023-06-01 22:00:00
1031,0.0,2023-06-01 23:00:00
1032,0.0,2023-06-02 00:00:00
1033,23.30202139288187,2023-06-02 01:00:00
1034,24.868942793011666,2023-06-02 02:00:00
1035,69.86810399770737,2023-06-02 03:00:00
1036,128.46896880149842,2023-06-02 04:00:00
1037,193.6553623008728,2023-06-02 05:00:00
1038,421.0142097628117,2023-06-02 06:00:00
1039,345.2813571548462,2023-06-02 07:00:00
1040,474.741604423523,2023-06-02 08:00:00
1041,586.9045837020874,2023-06-02 09:00:00
1042,543.1703436279297,2023-06-02 10:00:00
1043,526.0029948425293,2023-06-02 11:00:00
1044,490.3938600921631,2023-06-02 12:00:00
1045,420.2953551483154,2023-06-02 13:00:00
1046,335.72141059875486,2023-06-02 14:00:00
1047,221.53503297805787,2023-06-02 15:00:00
1048,175.0814709931612,2023-06-02 16:00:00
1049,132.08784274101257,2023-06-02 17:00:00
1050,63.318313200175766,2023-06-02 18:00:00
1051,20.008688405156136,2023-06-02 19:00:00
1052,5.140369780957699,2023-06-02 20:00:00
1053,0.0,2023-06-02 21:00:00
1054,0.0,2023-06-02 22:00:00
1055,0.0,2023-06-02 23:00:00
1056,0.0,2023-06-03 00:00:00
1057,24.81872804135084,2023-06-03 01:00:00
1058,12.752709271907806,2023-06-03 02:00:00
1059,32.78264429569244,2023-06-03 03:00:00
1060,71.22098134338856,2023-06-03 04:00:00
1061,163.2821368789673,2023-06-03 05:00:00
1062,213.4049375152588,2023-06-03 06:00:00
1063,256.12268577575685,2023-06-03 07:00:00
1064,284.87495002746584,2023-06-03 08:00:00
1065,347.2575400543213,2023-06-03 09:00:00
1066,362.96527534484864,2023-06-03 10:00:00
1067,426.4859220123291,2023-06-03 11:00:00
1068,382.6853464508056,2023-06-03 12:00:00
1069,308.8921687507629,2023-06-03 13:00:00
1070,286.8285354804993,2023-06-03 14:00:00
1071,237.34485158920288,2023-06-03 15:00:00
1072,194.4872311401367,2023-06-03 16:00:00
1073,150.80315977096558,2023-06-03 17:00:00
1074,71.11097498297691,2023-06-03 18:00:00
1075,35.61988920748234,2023-06-03 19:00:00
1076,7.670766115933657,2023-06-03 20:00:00
1077,0.0,2023-06-03 21:00:00
1078,0.0,2023-06-03 22:00:00
1079,0.0,2023-06-03 23:00:00
1080,0.0,2023-06-04 00:00:00
1081,64.53859804093838,2023-06-04 01:00:00
1082,16.593455117940902,2023-06-04 02:00:00
1083,53.762780505418775,2023-06-04 03:00:00
1084,87.0022669929266,2023-06-04 04:00:00
1085,143.60430280685424,2023-06-04 05:00:00
1086,226.0672240829468,2023-06-04 06:00:00
1087,281.239108467102,2023-06-04 07:00:00
1088,366.7404885864258,2023-06-04 08:00:00
1089,509.17265823364255,2023-06-04 09:00:00
1090,524.4868830871582,2023-06-04 10:00:00
1091,577.3553436279296,2023-06-04 11:00:00
1092,539.3675561523437,2023-06-04 12:00:00
1093,449.2352828979492,2023-06-04 13:00:00
1094,308.27503875732424,2023-06-04 14:00:00
1095,266.4091272354126,2023-06-04 15:00:00
1096,329.56851330757144,2023-06-04 16:00:00
1097,209.92609855651853,2023-06-04 17:00:00
1098,90.49361219406128,2023-06-04 18:00:00
1099,27.759131624400617,2023-06-04 19:00:00
1100,6.9639960461854935,2023-06-04 20:00:00
1101,0.0,2023-06-04 21:00:00
1102,0.0,2023-06-04 22:00:00
1103,0.0,2023-06-04 23:00:00
1104,0.0,2023-06-06 00:00:00
1105,19.502206434670956,2023-06-06 01:00:00
1106,21.37943528264761,2023-06-06 02:00:00
1107,31.27966575503349,2023-06-06 03:00:00
1108,94.09132040977478,2023-06-06 04:00:00
1109,157.46912558555604,2023-06-06 05:00:00
1110,156.66469938278198,2023-06-06 06:00:00
1111,231.64932525634765,2023-06-06 07:00:00
1112,259.6407810592651,2023-06-06 08:00:00
1113,273.7786521911621,2023-06-06 09:00:00
1114,274.50782760620115,2023-06-06 10:00:00
1115,352.85585678100585,2023-06-06 11:00:00
1116,332.03040992736817,2023-06-06 12:00:00
1117,329.69529815673826,2023-06-06 13:00:00
1118,289.08985816955567,2023-06-06 14:00:00
1119,221.2344384765625,2023-06-06 15:00:00
1120,187.8274979555607,2023-06-06 16:00:00
1121,177.39539049625398,2023-06-06 17:00:00
1122,106.32378692626952,2023-06-06 18:00:00
1123,45.80339890241623,2023-06-06 19:00:00
1124,9.291866050362588,2023-06-06 20:00:00
1125,0.0,2023-06-06 21:00:00
1126,0.0,2023-06-06 22:00:00
1127,0.0,2023-06-06 23:00:00
1128,0.0,2023-06-09 00:00:00
1129,13.694247084856034,2023-06-09 01:00:00
1130,45.57635810732842,2023-06-09 02:00:00
1131,82.76825582504273,2023-06-09 03:00:00
1132,210.9294747161865,2023-06-09 04:00:00
1133,393.013225402832,2023-06-09 05:00:00
1134,586.5746380615234,2023-06-09 06:00:00
1135,656.3734327697754,2023-06-09 07:00:00
1136,837.9238473510742,2023-06-09 08:00:00
1137,950.6296501159668,2023-06-09 09:00:00
1138,969.804257659912,2023-06-09 10:00:00
1139,979.7735032653808,2023-06-09 11:00:00
1140,974.257265472412,2023-06-09 12:00:00
1141,877.9636515808105,2023-06-09 13:00:00
1142,547.7525650024414,2023-06-09 14:00:00
1143,565.0400595092774,2023-06-09 15:00:00
1144,408.6744573974609,2023-06-09 16:00:00
1145,251.0168293762207,2023-06-09 17:00:00
1146,140.89578946113588,2023-06-09 18:00:00
1147,55.383382368087766,2023-06-09 19:00:00
1148,12.790937437415122,2023-06-09 20:00:00
1149,0.0,2023-06-09 21:00:00
1150,0.0,2023-06-09 22:00:00
1151,0.0,2023-06-09 23:00:00
1152,0.0,2023-06-11 00:00:00
1153,14.851995559483766,2023-06-11 01:00:00
1154,38.404877215623856,2023-06-11 02:00:00
1155,99.30790918827056,2023-06-11 03:00:00
1156,188.13631670951844,2023-06-11 04:00:00
1157,291.90381587982176,2023-06-11 05:00:00
1158,465.21995262146,2023-06-11 06:00:00
1159,588.6397681283951,2023-06-11 07:00:00
1160,692.048154296875,2023-06-11 08:00:00
1161,799.9857354736328,2023-06-11 09:00:00
1162,737.7225617980957,2023-06-11 10:00:00
1163,610.3158097839355,2023-06-11 11:00:00
1164,462.9734228515625,2023-06-11 12:00:00
1165,369.4582266235352,2023-06-11 13:00:00
1166,342.7130082702637,2023-06-11 14:00:00
1167,306.98922542572024,2023-06-11 15:00:00
1168,221.931558265686,2023-06-11 16:00:00
1169,129.5543399143219,2023-06-11 17:00:00
1170,69.29704668998718,2023-06-11 18:00:00
1171,42.69041904807091,2023-06-11 19:00:00
1172,11.183224829435348,2023-06-11 20:00:00
1173,0.0,2023-06-11 21:00:00
1174,0.0,2023-06-11 22:00:00
1175,0.0,2023-06-11 23:00:00
1176,0.0,2023-06-13 00:00:00
1177,0.0,2023-06-13 01:00:00
1178,24.005333895087244,2023-06-13 02:00:00
1179,56.28571544170379,2023-06-13 03:00:00
1180,120.03810464382173,2023-06-13 04:00:00
1181,252.01119349479677,2023-06-13 05:00:00
1182,488.9159516906738,2023-06-13 06:00:00
1183,560.7167391967773,2023-06-13 07:00:00
1184,717.8838832092285,2023-06-13 08:00:00
1185,770.2088446044922,2023-06-13 09:00:00
1186,859.1119509887695,2023-06-13 10:00:00
1187,898.0361480712891,2023-06-13 11:00:00
1188,922.498484802246,2023-06-13 12:00:00
1189,869.1258728027344,2023-06-13 13:00:00
1190,608.8519912719727,2023-06-13 14:00:00
1191,593.0163385009765,2023-06-13 15:00:00
1192,448.8810046386719,2023-06-13 16:00:00
1193,283.7237113189697,2023-06-13 17:00:00
1194,167.2056380081177,2023-06-13 18:00:00
1195,73.3668927192688,2023-06-13 19:00:00
1196,15.347589478492736,2023-06-13 20:00:00
1197,0.0,2023-06-13 21:00:00
1198,0.0,2023-06-13 22:00:00
1199,0.0,2023-06-13 23:00:00
1200,0.0,2023-06-14 00:00:00
1201,0.0,2023-06-14 01:00:00
1202,33.85293974876404,2023-06-14 02:00:00
1203,77.84431995391846,2023-06-14 03:00:00
1204,201.14859352111816,2023-06-14 04:00:00
1205,382.9002938079834,2023-06-14 05:00:00
1206,582.6533882141114,2023-06-14 06:00:00
1207,635.0148420715332,2023-06-14 07:00:00
1208,833.4422247314453,2023-06-14 08:00:00
1209,914.3701493835448,2023-06-14 09:00:00
1210,934.151517791748,2023-06-14 10:00:00
1211,938.1600090026856,2023-06-14 11:00:00
1212,918.0098936462402,2023-06-14 12:00:00
1213,879.2577738952637,2023-06-14 13:00:00
1214,608.3697166442871,2023-06-14 14:00:00
1215,593.3030004882812,2023-06-14 15:00:00
1216,448.04832275390623,2023-06-14 16:00:00
1217,279.1146622467041,2023-06-14 17:00:00
1218,164.09794696807862,2023-06-14 18:00:00
1219,75.19265142440796,2023-06-14 19:00:00
1220,18.56232027053833,2023-06-14 20:00:00
1221,0.0,2023-06-14 21:00:00
1222,0.0,2023-06-14 22:00:00
1223,0.0,2023-06-14 23:00:00
1224,0.0,2023-06-18 00:00:00
1225,0.0,2023-06-18 01:00:00
1226,31.723965101242065,2023-06-18 02:00:00
1227,70.21794357299805,2023-06-18 03:00:00
1228,200.9324201440811,2023-06-18 04:00:00
1229,354.7607540130615,2023-06-18 05:00:00
1230,564.7817976379395,2023-06-18 06:00:00
1231,611.0160696411133,2023-06-18 07:00:00
1232,763.9241450500489,2023-06-18 08:00:00
1233,860.8655383300782,2023-06-18 09:00:00
1234,856.5933215332032,2023-06-18 10:00:00
1235,708.4879753112793,2023-06-18 11:00:00
1236,669.8698739624024,2023-06-18 12:00:00
1237,715.3842442321777,2023-06-18 13:00:00
1238,565.8062957763672,2023-06-18 14:00:00
1239,427.4535453033448,2023-06-18 15:00:00
1240,379.3176806640625,2023-06-18 16:00:00
1241,225.10305952072144,2023-06-18 17:00:00
1242,141.67933336257934,2023-06-18 18:00:00
1243,71.84654996871949,2023-06-18 19:00:00
